"Word","SimWord","Polarity","MqapWordStrength","MqapSimStrength","WordScore","SimScore","MqapCmp","PredictedCmpInformal","category.coef","category.p","interaction.coef","interaction.p","PredictedCmpFormal"
"senseless/a","unreasonable/a","negative",2,1,-0.619768990262,-0.441591231113,"stronger","stronger",-1.11755536285276,0.0000000000000000053291855305266,0.811194493009929,0.0000000000000248408209144188,"weaker"
"senseless/a","worthless/a","negative",2,2,-0.619768990262,-1.27821203881,"same","weaker",-1.43307375381073,0.00000137167272428119,-0.966253056711294,0.0000000000000000000000000000000000000000000000046199713299455,"stronger"
"senseless/a","stupid/a","negative",2,2,-0.619768990262,-1.50313863896,"same","weaker",-1.34357565426039,1.36692750994366e-55,-0.745106367353268,0.000000000000000000000000000000000000000000000000000076389664762444,"stronger"
"serious/a","grave/a","negative",2,2,-0.155109587585,-0.243115221239,"same","weaker",-0.300064757756358,0.0076881690107293,-0.332913973168742,0.000000726674318463122,"stronger"
"severe/a","bad/a","negative",2,2,-0.31394385496,-1.07821423547,"same","weaker",-0.392941949446437,0.0485056186792193,-1.18121163652766,5.57176960982147e-140,"stronger"
"shabby/a","worn/a","negative",2,1,-0.561117413124,-0.608087176262,"stronger","weaker",-1.18713299655207,0.00243428292928057,0.300963154900679,0.000400744487352139,"weaker"
"shadowy/a","indistinct/a","negative",1,1,-1.03302873877,-0.753821351918,"same","stronger",-1.34124713980305,0.00422992135655993,-0.85324468970685,0.00289391104686803,"stronger"
"shadowy/a","insubstantial/a","negative",1,2,-1.03302873877,-1.42477702916,"weaker","weaker",-1.47743124567710,0.0062585676411948,-1.41328636871510,0.0000000000000513679375231565,"stronger"
"shaky/a","unstable/a","negative",1,1,-0.799968792209,-0.342943995265,"same","stronger",-1.08792617814988,0.00000000000000222525396806038,0.726917227822947,0.0000000000000000000136884344010891,"weaker"
"shaky/a","unsteady/a","negative",1,1,-0.799968792209,-0.510551266613,"same","stronger",-1.30387841350939,0.000000000140017082697737,0.240127720350350,0.223898308592584,"same"
"shallow/a","superficial/a","negative",1,2,-1.29568296351,-1.07175998482,"weaker","stronger",-1.97183789435652,0.000000000000000121357957579770,0.663193796687872,0.0000000000000000000000000000000000000000000000000360680660819059,"weaker"
"shameful/a","immoral/a","negative",2,2,-1.47846251306,-0.361605992802,"same","stronger",-2.21089492138508,0.00255633439119600,1.28008096091459,0.000000000000000000000000000000000147254588250448,"weaker"
"shoddy/a","inferior/a","negative",2,2,-1.92743918719,-0.775238893866,"same","stronger",-2.77176262950423,0.00000000000000000000000000000000000000000000202724195165382,1.62367868564325,5.74644083113093e-105,"weaker"
"shoddy/a","weak/a","negative",2,1,-1.92743918719,-0.896630145134,"stronger","stronger",-2.47501743033404,0.0000000000000000000000000488764935902867,1.00617057516513,9.33604680857693e-60,"weaker"
"shoddy/a","dishonest/a","negative",2,2,-1.92743918719,-1.28553688869,"same","stronger",-2.78402732192839,0.00000000000000000000000000000000000000000000129038087558707,0.994021424074508,0.00000000000102700233937472,"weaker"
"silly/a","foolish/a","negative",2,2,-0.810011373259,-0.334651921895,"same","stronger",-1.11925018387891,1.92397268903124e-107,0.203203823726076,0.000171754948948806,"weaker"
"silly/a","confused/a","negative",2,2,-0.810011373259,-0.588844268106,"same","stronger",-1.23046704541244,0.000000000000000000000000000000000000000886358048934698,0.452887831686127,0.00000000000000000000000000000000000880959815123613,"weaker"
"simple/a","easy/a","positive",1,1,0.588560946544,0.780805332376,"same","weaker",0.85763414787411,0.0141285839034862,-0.0149184360512033,0.417141873817726,"same"
"sincere/a","genuine/a","positive",2,1,0.709084375034,0.666676591174,"stronger","stronger",1.05715563549569,0.00177309032596730,-0.311292859936867,0.0000000204198300619298,"weaker"
"sincere/a","cordial/a","positive",2,1,0.709084375034,0.796465679605,"stronger","weaker",0.792672206273894,0.00230164640129989,0.708330591596569,0.00000620067655735546,"stronger"
"sketchy/a","incomplete/a","negative",1,1,-0.529219628699,-0.681444220666,"same","weaker",-1.10397774776304,0.00000978149057079623,0.419136639588323,0.0000636586371781271,"weaker"
"skillful/a","precise/a","positive",2,1,0.604783044537,0.963090421718,"stronger","weaker",1.26915579427427,0.00557212485126563,0.148536919969284,0.160686592237765,"same"
"skimpy/a","insufficient/a","negative",1,1,-0.782709268015,-0.90411903152,"same","weaker",-1.38089127060556,0.000000000000126846698517075,0.121024959169077,0.404359892298653,"same"
"sleazy/a","inferior/a","negative",2,2,-0.649181487251,-0.775238893866,"same","weaker",-1.17792607852038,0.000429017147677003,-0.216158127414772,0.000294509071961780,"stronger"
"sloppy/a","careless/a","negative",2,2,-1.59367019865,-0.75122242099,"same","stronger",-2.38412857127438,0.0000000000000162641105178815,1.38550998959543,0.00000000000000000000000000000000000000000000000000221012900869502,"weaker"
"slow-moving/a","slow/a","negative",1,1,-0.472941456951,-0.454252633794,"same","stronger",-1.22497759837788,0.000713803447040695,0.302501837774556,0.000319783314825450,"weaker"
"slow/a","lazy/a","negative",1,2,-0.454252633794,-0.617413962028,"weaker","weaker",-0.883784231393159,0.0105260140132608,-0.683507364413868,6.58300465306351e-83,"stronger"
"slow/a","sluggish/a","negative",1,1,-0.454252633794,-0.69726989482,"same","weaker",-0.92145030502929,0.008683420277464,-0.58653388008354,0.000000000113837068300074,"stronger"
"slow/a","slow-moving/a","negative",1,1,-0.454252633794,-0.472941456951,"same","weaker",-0.922446151419426,0.00886175753815841,-0.302650740410842,0.000317602501684082,"stronger"
"slow/a","stupid/a","negative",1,2,-0.454252633794,-1.50313863896,"weaker","weaker",-0.586428527342922,0.0241013082548230,-1.56480627181708,0,"stronger"
"slow/a","inactive/a","negative",1,1,-0.454252633794,-1.36812397411,"same","weaker",-0.924753907819034,0.00885584263685866,-0.184888902567637,0.505400377396899,"same"
"sluggish/a","slow/a","negative",1,1,-0.69726989482,-0.454252633794,"same","stronger",-1.50794892465599,0.0000316722479095886,0.586347074920421,0.00000000011539237353989,"weaker"
"sluggish/a","inactive/a","negative",1,1,-0.69726989482,-1.36812397411,"same","weaker",-1.23015232375798,0.000000000000000000000000000000000000000000677214950413874,0.392071184756854,0.173789848723962,"same"
"sluggish/a","inactive/a","negative",1,1,-0.69726989482,-1.36812397411,"same","weaker",-1.23015232375798,0.000000000000000000000000000000000000000000677214950413874,0.392071184756854,0.173789848723962,"same"
"smooth/a","seamless/a","positive",1,2,0.811772836069,1.43818988775,"weaker","weaker",0.798383697834703,0.00184134960158254,1.16182502459925,0.00000000000000000000000000000000926027832451204,"stronger"
"smooth/a","streamlined/a","positive",1,1,0.811772836069,0.774598759909,"same","stronger",0.874127429498352,0.00215576537369562,-0.319872619999624,0.0507654989347701,"same"
"smooth/a","graceful/a","positive",1,2,0.811772836069,0.843101370512,"weaker","weaker",0.82794782246354,0.00988466609528081,0.230223508558565,0.0210436430183936,"stronger"
"smooth/a","easy/a","positive",1,1,0.811772836069,0.780805332376,"same","stronger",1.11782879030489,0.00441011895193004,-0.191186330747637,0.0000170325725911582,"weaker"
"smooth/a","calm/a","positive",1,1,0.811772836069,1.08802511317,"same","weaker",0.97486960601426,0.00405924029403764,0.218707231926664,0.000966586040230826,"stronger"
"so-called/a","questionable/a","negative",2,2,-0.811050069672,-0.636778127613,"same","stronger",-1.43617453726769,0.000000000107208181841161,0.590693393680376,0.0000000000000000000000000293282719936128,"weaker"
"sober/a","serious/a","negative",2,2,-0.106663500873,-0.155109587585,"same","weaker",-0.296244734275147,0.0336227749602572,-0.0150524974841813,0.834981777702652,"same"
"sociable/a","congenial/a","positive",2,2,0.764385472746,0.723103739986,"same","stronger",0.852708362046544,0.00443175439856534,0.0891436771513705,0.801671887538246,"same"
"solid/a","good/a","positive",1,1,0.64001503512,0.160687061069,"same","stronger",0.369185991966064,0.0521621680691978,-0.529006513401492,5.02089714746214e-193,"same"
"sophisticated/a","polished/a","positive",2,1,0.724078498933,0.545098046959,"stronger","stronger",0.86447784354979,0.0195376263835515,-0.104938312489253,0.175753554111355,"same"
"sore/a","painful/a","negative",2,1,-0.416002684734,-0.902592962616,"stronger","weaker",-0.352355571702801,0.364868951580256,-0.921777042199369,0.00000000000000000000000000000000227180445512139,"same"
"sore/a","unpleasant/a","negative",2,2,-0.416002684734,-1.23438971605,"same","weaker",-1.25294013288034,0.00113336971271863,-0.611682664343668,0.000000000000139343004599831,"stronger"
"sore/a","angry/a","negative",2,2,-0.416002684734,-0.943641032063,"same","weaker",-1.00987354657346,0.00142260940180895,-0.235772500487757,0.00223744870677454,"stronger"
"sorry/a","bad/a","negative",2,2,-1.02041544383,-1.07821423547,"same","weaker",-1.23450123846808,0.0000000000539589919359604,-0.393194248747866,2.49393305211177e-126,"stronger"
"sorry/a","worthless/a","negative",2,2,-1.02041544383,-1.27821203881,"same","weaker",-1.58684093385378,0.0000000000000000223516812253213,-1.14221657194166,8.64860456509033e-120,"stronger"
"sorry/a","depressing/a","negative",2,2,-1.02041544383,-0.877927476039,"same","stronger",-1.71288700382503,0.00000000000000474127272662375,0.673179190439756,1.12006424428835e-93,"weaker"
"specific/a","particular/a","neutral",1,1,0,0,"same","same",0.107950108041002,0.602033340241636,-0.0950929837844137,0.0125091642079210,"same"
"specific/a","particular/a","neutral",1,1,0,0,"same","same",0.107950108041002,0.602033340241636,-0.0950929837844137,0.0125091642079210,"same"
"spectacular/a","impressive/a","positive",2,2,0.767299095058,0.31535487379,"same","stronger",1.06638336909387,0.0000537114602464162,-0.658650964093464,3.29958031936475e-119,"weaker"
"spirited/a","vibrant/a","positive",1,2,0.246407817832,0.998681953666,"weaker","weaker",-0.035657582399973,0.691026194978686,1.25622075985541,0.000000000000000000000000000000000000000000200268939181802,"same"
"spirited/a","lively/a","positive",1,2,0.246407817832,0.951918493088,"weaker","weaker",0.100892320558426,0.711803271819545,0.734300704070947,0.00000000000000000472269881898728,"same"
"spirited/a","ebullient/a","positive",1,2,0.246407817832,1.67506937848,"weaker","weaker",0.235862582637094,0.00262795834840629,0.42012237377521,0.156318047649070,"same"
"spirited/a","lively/a","positive",1,2,0.246407817832,0.951918493088,"weaker","weaker",0.100892320558426,0.711803271819545,0.734300704070947,0.00000000000000000472269881898728,"same"
"spirited/a","animated/a","positive",1,1,0.246407817832,0.407251837712,"same","weaker",-0.249455931766114,0.0836330103918908,0.693219672984919,0.000000000000000000214567938620247,"same"
"splendid/a","beautiful/a","positive",2,2,1.47651917811,1.16840650444,"same","stronger",1.69459299497473,0.00000000000000000000000106735434143425,-0.190864732712524,0.000327335157655585,"weaker"
"splendid/a","impressive/a","positive",2,2,1.47651917811,0.31535487379,"same","stronger",1.70040204285034,0.000000000000000247995921886171,-1.26772487189951,1.39833559832466e-115,"weaker"
"sporadic/a","intermittent/a","negative",1,1,-0.856981430377,-0.839413884822,"same","stronger",-1.43761656320865,0.00302210608207572,0.213962323246539,0.220279604228454,"same"
"spotless/a","clean/a","positive",2,1,1.33978395025,0.486740577917,"stronger","stronger",1.61363384415666,0.0000000000000279616552572434,-1.03638079870985,0.000000000000179790056649672,"weaker"
"spotty/a","inconsistent/a","negative",1,1,-0.497657031873,-1.27711025893,"same","weaker",-1.25356508483820,0.0000000168791518208362,-0.719204663770098,0.00000000000000995973115245568,"stronger"
"spurious/a","false/a","negative",2,2,-1.47052772885,-0.939919938066,"same","stronger",-2.09013259971922,0.00000282260826001264,0.715177314621391,0.000637259915687854,"weaker"
"stale/a","limp/a","negative",2,2,-1.35946686083,-1.81892942268,"same","weaker",-2.11664114405301,0.00000000123693752017990,-0.286326733819461,0.000530540175509168,"stronger"
"stale/a","bad/a","negative",2,2,-1.35946686083,-1.07821423547,"same","stronger",-1.47223397464032,0.0000000000000910453575532488,-0.123201795782849,0.00606637739058255,"stronger"
"stately/a","impressive/a","positive",2,2,2.66478379689,0.31535487379,"same","stronger",0.65528213334022,0.0207080130081411,-0.244945789302471,0.122843756053007,"same"
"stately/a","dignified/a","positive",2,2,2.66478379689,2.02505129716,"same","stronger",2.44596842244988,0.000164129176843281,-0.0257474363656477,0.887919192540322,"same"
"stimulating/a","exciting/a","positive",2,2,0.415473658334,0.385010212014,"same","stronger",0.72356309677494,0.0202672833909609,-0.292281279574082,0.194474050701411,"same"
"strained/a","awkward/a","negative",1,2,-0.189888311429,-0.50226095245,"weaker","weaker",-0.767376368922863,0.000866392351719957,-0.19289985917537,0.0419274320094718,"stronger"
"strange/a","weird/a","negative",2,2,-0.520784245896,-0.559965436485,"same","weaker",-0.689538494529298,0.0352949040289693,-0.512974455115982,2.28576297298497e-124,"stronger"
"streamlined/a","efficient/a","positive",1,1,0.774598759909,0.904989839701,"same","weaker",0.0900804126207912,0.839208005516196,0.749757066939462,0.00000417692628086916,"same"
"streamlined/a","smooth/a","positive",1,1,0.774598759909,0.811772836069,"same","weaker",0.55427592691022,0.0859499094650239,0.319826136023386,0.0507996274425401,"same"
"strident/a","noisy/a","negative",2,1,-0.311426547063,-0.323580380052,"stronger","weaker",-0.849230292588651,0.00000377104540136011,0.260763782158064,0.119492445455987,"same"
"striking/a","impressive/a","positive",2,2,0.439670604495,0.31535487379,"same","stronger",0.678728583845651,0.00235286947095018,-0.296605351561479,0.000000000136453000020315,"weaker"
"stunning/a","impressive/a","positive",2,2,1.34869003169,0.31535487379,"same","stronger",1.63164569896715,0.000000000000000000147792851362314,-1.27648344949358,0,"weaker"
"stunning/a","beautiful/a","positive",2,2,1.34869003169,1.16840650444,"same","stronger",1.68891745422719,0.00000000000000000000000000490860385816971,-0.196780484750320,0.0000000000000311041806780934,"weaker"
"stupid/a","weak/a","negative",2,1,-1.50313863896,-0.896630145134,"stronger","stronger",-2.16948263561223,0.000000000000000000000000000000000000000000000000386649971644007,0.985617328612406,0,"weaker"
"stupid/a","confused/a","negative",2,2,-1.50313863896,-0.588844268106,"same","stronger",-2.14075020113542,0,1.65428531906553,0,"weaker"
"sturdy/a","robust/a","positive",1,1,0.674014273818,0.641851211783,"same","stronger",0.665958062500983,0.00000065968351302721,0.0128479803196702,0.937384823469223,"same"
"sublime/a","glorious/a","positive",2,2,0.873849525353,0.542964769827,"same","stronger",2.17018661047970,0.0000407444487186594,-0.928568484962887,0.000000000000000000000000000225263045132258,"weaker"
"subtle/a","perceptive/a","positive",1,2,0.838162595316,0.968528774139,"weaker","weaker",1.05905128971259,0.00014092508109316,-0.197307313744792,0.0720359358614559,"same"
"sumptuous/a","rich/a","positive",2,1,1.8643583225,0.504589569974,"stronger","stronger",1.42707628882086,0.00000000389533107962765,-0.81528579733467,0.00000000000000000903501357967239,"weaker"
"sunny/a","cheerful/a","positive",1,2,0.511173991131,0.820299593821,"weaker","weaker",0.721491340241797,0.000408289289415104,0.177203370358958,0.0716714676628585,"same"
"superb/a","good/a","positive",2,1,1.9701462314,0.160687061069,"stronger","stronger",2.75295430376496,0.00000000000000000000000000000000000000000000000000000126949339050291,-2.93009605771251,0,"weaker"
"superficial/a","shallow/a","negative",2,1,-1.07175998482,-1.29568296351,"stronger","weaker",-1.30864370524048,0.0000000480512146559309,-0.663214499186352,0.0000000000000000000000000000000000000000000000000358204706876896,"stronger"
"superficial/a","glib/a","negative",2,2,-1.07175998482,-1.01921093691,"same","stronger",-1.46392181445922,0.00000000333291957431154,0.309887034158597,0.0130208150310559,"weaker"
"superfluous/a","worthless/a","negative",2,2,-0.474934069053,-1.27821203881,"same","weaker",-0.604775130963419,0.00117227441276178,-1.65745045174715,1.70208674780255e-97,"stronger"
"superfluous/a","unnecessary/a","negative",2,1,-0.474934069053,-0.659261712485,"stronger","weaker",-0.710936393140277,0.00326166719272265,-0.381728869456678,0.0000000174251630906259,"stronger"
"supposed/a","questionable/a","negative",1,2,-0.74062274876,-0.636778127613,"weaker","stronger",-1.91158764023765,0.0000000000967711958959916,0.777076155003866,0.0000759173803658894,"weaker"
"supreme/a","ultimate/a","positive",2,2,1.01842128786,0.94429637858,"same","stronger",1.35134390400718,0.00411502290340938,-0.126749621716891,0.512606105155134,"same"
"suspect/a","questionable/a","negative",1,2,-0.74123810329,-0.636778127613,"weaker","stronger",-1.1870021917051,0.0000001118661543042,0.107804177254058,0.220370416952107,"same"
"suspicious/a","questionable/a","negative",2,2,-0.286636848962,-0.636778127613,"same","weaker",-0.71241734778651,0.000325202355921389,-0.348521705903355,0.0000000565753333028175,"stronger"
"sweet/a","lovable/a","positive",1,2,0.530709674413,1.20680311501,"weaker","weaker",0.619783475464241,0.0230602581509127,0.166105639361936,0.00017192901481552,"stronger"
"sweet/a","fragrant/a","positive",1,2,0.530709674413,1.17650483575,"weaker","weaker",0.62791355608063,0.0144088453749954,0.786605460438802,0.0435466278576806,"stronger"
"tawdry/a","inferior/a","negative",2,2,-0.975032780948,-0.775238893866,"same","stronger",-1.65078001284437,0.00000274849673417569,0.393936964614786,0.00724179054806116,"weaker"
"tender/a","crisp/a","positive",1,1,1.55051395743,0.855209574713,"same","stronger",2.19192677613303,0.00000000000000266711177827528,-1.26772243311762,0.000000000000234636702708192,"weaker"
"tender/a","delicate/a","positive",1,1,1.55051395743,0.725312035829,"same","stronger",2.09297742685999,0.0000000000000127976106269279,-0.89895214886294,0.000000335405779051356,"weaker"
"tender/a","delicate/a","positive",1,1,1.55051395743,0.725312035829,"same","stronger",2.09297742685999,0.0000000000000127976106269279,-0.89895214886294,0.000000335405779051356,"weaker"
"terrible/a","bad/a","negative",2,2,-2.00467867019,-1.07821423547,"same","stronger",-2.59571202923821,0.00000000000000000000160680482763854,0.896566719825332,0,"weaker"
"terrific/a","extraordinary/a","positive",2,2,1.43441089256,1.41346622644,"same","stronger",1.82650115385247,0.000000000822513018758964,0.102758533310651,0.0129977200995306,"stronger"
"thankful/a","glad/a","positive",2,2,0.227263300263,0.662449869386,"same","weaker",0.6738416673017,0.0522947683498079,0.147104685548670,0.0312510499438757,"same"
"thorough/a","careful/a","positive",1,1,0.752224424541,0.27097362,"same","stronger",0.699131757916832,0.0000643962140909827,-0.255428441718267,0.00302464509102481,"weaker"
"thoughtful/a","profound/a","positive",2,2,1.11524393077,1.19240051291,"same","weaker",1.71527872949511,0.000717652514938871,-0.298280120109363,0.0000000236716118357695,"weaker"
"tired/a","ragged/a","negative",2,2,-0.802225867729,-0.37755619397,"same","stronger",-1.22526971341379,0.0000823839324388879,1.11697128879323,0.0000000000000000346385805173912,"weaker"
"torturous/a","painful/a","negative",2,1,-0.689990342163,-0.902592962616,"stronger","weaker",-1.31757390915945,0.00596947809903922,-0.0182559487470722,0.861614648929805,"same"
"tremendous/a","extraordinary/a","positive",2,2,0.879122389687,1.41346622644,"same","weaker",1.56455140172712,0.00000000210287510355248,0.332829994328139,0.000000000967981451258805,"stronger"
"tremendous/a","extraordinary/a","positive",2,2,0.879122389687,1.41346622644,"same","weaker",1.56455140172712,0.00000000210287510355248,0.332829994328139,0.000000000967981451258805,"stronger"
"true/a","faithful/a","positive",2,2,0.68536619891,0.32804399583,"same","stronger",0.84802310944144,0.000124751148739660,-0.301226255693494,0.0000000000000022258529192089,"weaker"
"true/a","sincere/a","positive",2,2,0.68536619891,0.709084375034,"same","weaker",0.838742312334071,0.000111972678561587,-0.026435107077013,0.596188432909558,"same"
"true/a","real/a","positive",2,1,0.68536619891,0.243347903399,"stronger","stronger",0.843265305206765,0.0000000000184380281776830,-0.613470888607628,0,"weaker"
"true/a","harmonious/a","positive",2,2,0.68536619891,0.839266939957,"same","weaker",0.839548479778398,0.000162435791635004,0.448743969046148,0.0324718856976551,"stronger"
"ugly/a","grotesque/a","negative",2,2,-0.72367358975,-0.66193458195,"same","stronger",-1.17840145257315,5.41060511194278e-102,0.633435756866325,0.00000000000000000000000000000744507783726135,"weaker"
"ugly/a","hideous/a","negative",2,2,-0.72367358975,-1.18933184861,"same","weaker",-1.24516873677108,0.000000000296892578337140,-0.232619411446703,0.0000176284536927372,"stronger"
"ugly/a","evil/a","negative",2,2,-0.72367358975,-0.34302123907,"same","stronger",-1.35840434199365,0.00000000000000000000000187391611126001,0.871700126223057,7.79311260136263e-213,"weaker"
"ultimate/a","supreme/a","positive",2,2,0.94429637858,1.01842128786,"same","weaker",1.22459286117412,0.00451633552426887,0.126765857591616,0.512553924141474,"same"
"unable/a","incapable/a","negative",1,2,-0.543380069387,-1.26603622236,"weaker","weaker",-0.819432799607626,0.0153746917912074,-0.682912545736213,0.000000000000000000000000764721528630782,"stronger"
"unacceptable/a","unsatisfactory/a","negative",2,1,-1.46602991901,-1.46770534601,"stronger","weaker",-2.22354004802314,0.0000132845174419676,0.308310860242826,0.0112336284562459,"weaker"
"unacceptable/a","intolerable/a","negative",2,2,-1.46602991901,-1.25373699416,"same","stronger",-2.18420581505759,0.0000000953431712012586,-0.135424157481700,0.268403930999869,"same"
"unclear/a","obscure/a","negative",1,1,-0.84277320904,-0.138430013041,"same","stronger",-1.12379993955476,0.000000000575727067931621,0.752484241216244,0.0000000000000000000000000532762619640959,"weaker"
"unclear/a","confusing/a","negative",1,2,-0.84277320904,-0.407639253672,"weaker","stronger",-0.886218466078979,0.0000479574582459397,0.0636929252797674,0.300405368985677,"same"
"uncomfortable/a","awkward/a","negative",1,2,-0.578214358279,-0.50226095245,"weaker","stronger",-0.900890208809651,0.000199351390622588,-0.277869470197943,0.00000000000102439019607805,"stronger"
"uncomfortable/a","miserable/a","negative",1,2,-0.578214358279,-1.12636744,"weaker","weaker",-0.946053303478853,0.000153546040100185,-0.897165237876338,1.53073550297452e-78,"stronger"
"uncomfortable/a","bad/a","negative",1,2,-0.578214358279,-1.07821423547,"weaker","weaker",-0.306452746161701,0.103074798853285,-1.28440830504921,0,"same"
"uncomfortable/a","irritating/a","negative",1,2,-0.578214358279,-1.97870675543,"weaker","weaker",-0.852914601805564,0.000143189301526157,-1.8351505738921,1.90890093706681e-189,"stronger"
"uncommon/a","extraordinary/a","positive",2,2,0.434757973112,1.41346622644,"same","weaker",0.637121307920406,0.0332569144959762,1.11778201898198,0.00000000000000000000000000000275425471901794,"stronger"
"uneven/a","ragged/a","negative",1,2,-0.814950136112,-0.37755619397,"weaker","stronger",-1.41656180112798,0.0000111637490917849,1.01349087092888,0.000000000000142299174241278,"weaker"
"uneven/a","unsteady/a","negative",1,1,-0.814950136112,-0.510551266613,"same","stronger",-1.42913300917849,0.0000225170154777853,0.463924883297370,0.0183502183139442,"weaker"
"uneven/a","inconsistent/a","negative",1,1,-0.814950136112,-1.27711025893,"same","weaker",-1.37999025224153,0.00000177512447438781,-0.767320344218453,0.0000000000000000000000000000000000440033809852343,"stronger"
"unexplained/a","inexplicable/a","negative",1,2,-0.738220209217,-0.829418743407,"weaker","weaker",-1.29368961153712,9.71267466993814e-143,0.123773785518116,0.113092523431107,"same"
"unfinished/a","incomplete/a","negative",1,1,-0.604057767961,-0.681444220666,"same","weaker",-1.06931865655697,0.0110255505119589,0.0676893645506666,0.47151962230189,"same"
"unfit/a","disabled/a","negative",2,1,-0.519056776819,-0.249238115052,"stronger","stronger",-0.911927355350332,0.0000174113446439255,0.512863249695732,0.00360286730251004,"weaker"
"unforgettable/a","memorable/a","positive",2,2,2.81025546656,0.897893762726,"same","stronger",3.25904168638519,0.000000000000000000000000000000000000000000000180663820602842,-2.15531912237928,0,"weaker"
"unfortunate/a","regrettable/a","negative",2,2,-0.631361472088,-0.936483204219,"same","weaker",-1.04791767797227,0.00446805434646047,-0.453805317852258,0.000820024171948533,"stronger"
"unfounded/a","unsupported/a","negative",2,1,-0.501609397526,-1.81162196578,"stronger","weaker",-0.774467554080935,0.0531464289257474,-2.49053899897205,0.000000000000000283217411981258,"same"
"unfulfilled/a","unsuccessful/a","negative",1,1,-0.662120519856,-0.526186521919,"same","stronger",-1.01591120844768,0.0124055511244990,-0.0685933061963828,0.545932297836158,"same"
"unhappy/a","miserable/a","negative",2,2,-0.713257411853,-1.12636744,"same","weaker",-0.87167055257256,0.0333265817371481,-1.13619390969824,5.25385052762572e-87,"stronger"
"unhappy/a","unpleasant/a","negative",2,2,-0.713257411853,-1.23438971605,"same","weaker",-0.915278154192126,0.039200140001058,-1.04126926148249,1.4831462563997e-76,"stronger"
"unhappy/a","unfortunate/a","negative",2,2,-0.713257411853,-0.631361472088,"same","stronger",-0.805056131803508,0.0523830477003417,-0.412570587198644,0.00000000000000197917111537608,"same"
"unimportant/a","flimsy/a","negative",2,1,-0.486276962636,-1.23875961482,"stronger","weaker",-0.658951445114159,0.000000252837947700997,-1.36405173408740,0.000000000000000000000000000000000000000000395514101034862,"stronger"
"unimportant/a","superficial/a","negative",2,2,-0.486276962636,-1.07175998482,"same","weaker",-0.855981747365524,0.000143084606641234,-0.547142641641077,0.000000000143806408848022,"stronger"
"universal/a","comprehensive/a","positive",1,1,0.861505146646,0.866299912779,"same","weaker",1.39961392901377,0.00000000000764761867701367,-0.220358016022432,0.0680364008057839,"same"
"universal/a","adaptable/a","positive",1,1,0.861505146646,0.868340986625,"same","weaker",1.03171177238807,0.0000189563482011766,-0.275262632361160,0.370614249714266,"same"
"unjustified/a","unreasonable/a","negative",1,1,-0.879692898422,-0.441591231113,"same","stronger",-0.643053198033514,0.00000214832896474368,-0.0336555568268383,0.838334628620188,"same"
"unkind/a","hurtful/a","negative",2,1,-1.22490783805,-1.11203239807,"stronger","stronger",-1.73436756993122,0.00809383468076079,0.0138680356310104,0.949031395820795,"same"
"unnatural/a","artificial/a","negative",1,1,-0.340740060117,-0.451667110309,"same","weaker",-1.10015533359707,0.00000000731567250862004,0.607988996938516,0.00000000000000202301540985837,"weaker"
"unnecessary/a","gratuitous/a","negative",1,2,-0.659261712485,-1.14839275747,"weaker","weaker",-1.18721521250795,0.00000000000000296151978401767,0.0111318711487686,0.763099515403209,"same"
"unneeded/a","gratuitous/a","negative",1,2,-0.824177173105,-1.14839275747,"weaker","weaker",-1.57452573471799,0.0000000000000000189049734613500,0.0274528719222842,0.793988466586425,"same"
"unpleasant/a","dreadful/a","negative",2,2,-1.23438971605,-1.5152355068,"same","weaker",-1.50424944731974,0.00000057336021679125,-1.51471320196617,3.01145390301475e-201,"stronger"
"unpleasant/a","embarrassing/a","negative",2,2,-1.23438971605,-1.04569444799,"same","stronger",-1.35685146961716,0.0000435752436632558,-1.09873844747049,3.58943785614983e-109,"stronger"
"unpleasant/a","unhappy/a","negative",2,2,-1.23438971605,-0.713257411853,"same","stronger",-1.95656127911587,0.0000101159113305236,1.04127154593342,1.48205503446257e-76,"weaker"
"unreasonable/a","mindless/a","negative",1,2,-0.441591231113,-1.08691119898,"weaker","weaker",-0.69410119794908,0.00000000000108706913438313,-0.52289171156317,0.000000153420554257297,"stronger"
"unsafe/a","desperate/a","negative",1,2,-0.206275802465,-0.280566849114,"weaker","weaker",-0.611086249866482,0.00142545310056986,0.0445326576125489,0.764948126828177,"same"
"unsatisfactory/a","disappointing/a","negative",1,2,-1.46770534601,-1.5830203099,"weaker","weaker",-1.78094559811340,0.000000194845649800823,-0.539221294093575,0.0000000847823303900113,"stronger"
"unsatisfactory/a","unacceptable/a","negative",1,2,-1.46770534601,-1.46602991901,"weaker","stronger",-1.91517982156729,0.000202021001247327,-0.308352197399291,0.0112227927559392,"stronger"
"unseemly/a","improper/a","negative",2,2,-0.705918883799,-0.747412358004,"same","weaker",-0.977122827336053,0.0316295575396538,-0.159873386433055,0.60656073709957,"same"
"unskilled/a","weak/a","negative",1,1,-1.54483999737,-0.896630145134,"same","stronger",-1.48201789740140,0.0000164137073118103,0.0302457433299703,0.891823294702587,"same"
"unskilled/a","crude/a","negative",1,1,-1.54483999737,-1.04744192266,"same","stronger",-2.44730842862998,0.000137734893593874,0.66400812068669,0.00321750543586068,"weaker"
"unskilled/a","bad/a","negative",1,2,-1.54483999737,-1.07821423547,"weaker","stronger",-1.14446989414757,0.0000972492178653759,-0.430471490380804,0.0524849949933547,"same"
